Family.ID	Desc	Aflo	Amel	Bimp	Bter	Ccal	Dnov	Emex	Hlab	Lalb	Mqua	Mrot
ORTHOMCL2896	null	1	1	1	1	2	2	1	1	1	1	1
ORTHOMCL2902	null	1	1	1	1	2	1	2	1	1	1	1
ORTHOMCL2917	null	1	1	1	1	1	2	1	1	1	1	2
ORTHOMCL2918	null	1	1	1	1	3	1	1	1	1	1	1
ORTHOMCL2947	null	1	1	1	1	3	1	1	1	1	1	1
ORTHOMCL2957	null	1	1	1	2	2	1	1	1	1	1	1
ORTHOMCL2958	null	1	1	1	2	1	2	1	1	1	1	1
ORTHOMCL2971	null	0	1	1	1	1	3	2	1	1	1	1
ORTHOMCL2975	null	0	1	1	1	1	1	1	1	1	0	5
ORTHOMCL2990	null	2	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2991	null	2	1	1	1	1	1	1	1	1	1	1
ORTHOMCL3002	null	2	1	1	1	1	1	1	1	1	1	1
ORTHOMCL3008	null	1	1	1	1	1	1	1	2	1	1	1
ORTHOMCL3015	null	1	1	1	1	1	1	1	1	1	1	2
ORTHOMCL3028	null	1	1	1	1	1	1	2	1	1	1	1
ORTHOMCL3033	null	2	1	1	2	1	1	1	1	0	1	1
ORTHOMCL3034	null	1	1	1	1	1	2	1	1	1	1	1
ORTHOMCL3036	null	1	1	2	1	1	1	1	1	1	1	1
ORTHOMCL3048	null	1	1	1	1	1	2	1	1	1	1	1
ORTHOMCL3051	null	1	1	1	1	1	1	1	1	1	1	2
ORTHOMCL3087	null	1	1	1	1	1	2	1	1	1	1	1
ORTHOMCL3113	null	1	1	1	3	1	1	1	1	1	1	0
ORTHOMCL3119	null	1	1	1	1	1	1	1	1	1	1	2
ORTHOMCL3120	null	1	1	1	1	2	1	1	1	1	1	1
ORTHOMCL3138	null	1	1	1	1	1	1	2	1	1	1	1
ORTHOMCL3141	null	1	1	1	1	1	1	2	1	1	1	1
ORTHOMCL3158	null	1	1	1	1	1	2	1	1	1	1	1
ORTHOMCL3165	null	2	1	1	1	1	1	1	1	1	1	1
ORTHOMCL3170	null	2	1	1	1	1	1	1	1	1	1	1
ORTHOMCL3175	null	1	1	1	1	2	1	1	1	1	1	1
ORTHOMCL3204	null	1	1	1	1	1	1	1	1	1	1	2
ORTHOMCL3205	null	1	1	1	1	1	1	2	1	1	1	1
ORTHOMCL3206	null	1	1	1	1	1	1	1	2	1	1	1
ORTHOMCL3210	null	1	1	1	1	1	1	2	1	1	1	1
ORTHOMCL3213	null	1	1	1	1	1	1	1	2	1	1	1
ORTHOMCL3224	null	1	1	1	1	2	1	1	1	1	1	1
ORTHOMCL3234	null	2	1	1	1	1	1	1	1	1	1	1
ORTHOMCL3246	null	1	1	1	1	1	1	1	1	1	1	2
ORTHOMCL3254	null	1	1	2	1	1	1	1	1	1	1	1
ORTHOMCL3255	null	1	1	1	2	1	1	1	1	1	1	1
ORTHOMCL3271	null	1	1	1	1	1	1	1	1	1	1	2
ORTHOMCL3272	null	1	1	1	1	2	1	1	1	1	1	1
ORTHOMCL3277	null	2	1	1	1	1	1	1	1	1	1	1
ORTHOMCL3283	null	1	1	1	1	2	1	1	1	1	1	1
ORTHOMCL3285	null	1	1	1	2	1	1	1	2	0	1	1
ORTHOMCL3294	null	1	1	1	1	1	1	2	1	1	1	1
ORTHOMCL3302	null	2	1	1	1	1	1	1	1	1	1	1
ORTHOMCL3315	null	1	1	1	1	1	1	2	1	1	1	1
ORTHOMCL3316	null	1	1	1	1	1	1	1	1	1	1	2
ORTHOMCL3321	null	1	1	1	1	1	1	1	1	1	1	2
ORTHOMCL3327	null	1	1	1	1	1	1	1	1	1	1	2
ORTHOMCL3331	null	1	1	2	1	1	1	1	1	1	1	1
ORTHOMCL3336	null	1	1	1	1	1	1	1	1	1	0	3
ORTHOMCL3340	null	1	1	1	2	1	1	1	1	1	1	1
ORTHOMCL3344	null	1	1	1	1	1	1	2	1	1	1	1
ORTHOMCL3351	null	1	1	1	1	1	1	1	1	1	1	2
ORTHOMCL3354	null	2	1	1	1	1	1	1	1	1	1	1
ORTHOMCL3367	null	1	1	1	1	2	1	1	1	1	1	1
ORTHOMCL3374	null	1	1	1	1	1	1	1	1	1	1	2
ORTHOMCL3407	null	1	1	1	1	1	1	1	1	1	1	2
ORTHOMCL3408	null	1	1	1	1	1	1	1	1	1	1	2
ORTHOMCL3425	null	1	1	1	1	1	1	1	1	2	1	1
ORTHOMCL3442	null	1	1	1	1	1	1	2	1	1	1	1
ORTHOMCL3443	null	1	1	1	2	1	1	1	1	1	1	1
ORTHOMCL3450	null	1	1	1	1	1	1	2	1	1	1	1
ORTHOMCL3464	null	1	1	1	1	1	1	1	1	1	1	2
ORTHOMCL3469	null	1	1	1	1	1	1	1	1	2	1	1
ORTHOMCL3479	null	1	1	1	1	1	1	1	1	1	1	2
ORTHOMCL3482	null	1	1	1	1	1	1	1	1	1	1	2
ORTHOMCL3513	null	1	1	1	1	2	1	1	1	1	1	1
ORTHOMCL3519	null	1	1	1	2	1	1	1	1	1	1	1
ORTHOMCL3528	null	2	1	1	1	1	1	2	1	0	1	1
ORTHOMCL3542	null	1	1	1	1	1	2	1	1	1	1	1
ORTHOMCL3552	null	1	1	1	1	1	1	2	1	1	1	1
ORTHOMCL3569	null	2	1	1	1	1	1	1	1	1	1	1
ORTHOMCL3577	null	1	1	1	1	1	1	2	1	1	1	1
ORTHOMCL3605	null	1	1	1	1	1	1	1	1	2	1	1
ORTHOMCL3609	null	1	1	1	1	1	1	2	1	1	1	1
ORTHOMCL3610	null	2	1	1	1	1	1	1	1	1	1	1
ORTHOMCL3612	null	1	1	1	1	1	1	1	2	1	1	1
ORTHOMCL3621	null	1	1	1	1	1	2	1	1	1	1	1
ORTHOMCL3623	null	1	1	1	1	1	1	2	1	1	1	1
ORTHOMCL3633	null	1	1	1	1	1	1	1	1	2	1	1
ORTHOMCL3638	null	1	1	1	1	1	2	1	1	1	1	1
ORTHOMCL3677	null	1	1	1	1	1	1	1	1	1	1	2
ORTHOMCL3680	null	1	1	1	1	1	2	1	1	1	1	1
ORTHOMCL3692	null	1	1	1	1	1	1	1	1	1	2	1
ORTHOMCL3706	null	1	1	1	1	1	1	1	1	2	1	1
ORTHOMCL3707	null	1	1	2	1	1	1	1	1	1	1	1
ORTHOMCL3709	null	1	1	2	1	1	1	1	1	1	1	1
ORTHOMCL3729	null	1	1	1	1	1	1	2	1	1	1	1
ORTHOMCL3731	null	1	1	1	1	2	1	1	1	1	1	1
ORTHOMCL3747	null	1	1	1	1	1	0	1	1	2	2	1
ORTHOMCL3752	null	1	1	1	1	1	1	1	1	1	1	2
ORTHOMCL3753	null	1	1	1	1	1	1	1	1	2	1	1
ORTHOMCL3754	null	1	1	1	1	2	1	1	1	1	1	1
ORTHOMCL3765	null	1	1	1	1	1	1	1	1	2	1	1
ORTHOMCL3772	null	1	1	1	1	2	1	1	1	1	1	1
ORTHOMCL3775	null	1	1	1	1	1	1	1	1	1	1	2
ORTHOMCL3777	null	1	1	2	1	1	1	1	1	1	1	1
ORTHOMCL3790	null	1	1	1	1	1	1	1	1	1	2	1
ORTHOMCL3799	null	1	1	1	1	2	1	1	1	1	1	1
ORTHOMCL3801	null	1	1	1	1	2	1	1	1	1	1	1
ORTHOMCL3811	null	1	1	1	1	1	2	1	1	1	1	1
ORTHOMCL3816	null	1	1	1	2	1	1	1	1	1	1	1
ORTHOMCL3818	null	1	1	1	1	2	1	1	1	1	1	1
ORTHOMCL3822	null	1	1	1	1	1	1	1	1	1	1	2
ORTHOMCL3832	null	1	1	1	1	1	1	2	1	1	1	1
ORTHOMCL3833	null	1	1	1	1	1	1	1	1	2	1	1
ORTHOMCL3837	null	1	1	2	1	1	1	1	1	1	1	1
ORTHOMCL3845	null	1	1	1	1	1	1	1	2	1	1	1
ORTHOMCL3850	null	1	1	1	1	1	1	1	3	0	1	1
ORTHOMCL3860	null	1	1	1	2	1	1	1	1	1	1	1
ORTHOMCL3876	null	1	1	1	1	1	1	1	1	1	1	2
ORTHOMCL3882	null	1	1	1	1	1	1	1	1	2	1	1
ORTHOMCL3884	null	1	1	1	1	1	2	1	1	1	1	1
ORTHOMCL3891	null	1	1	1	1	1	2	1	1	1	1	1
ORTHOMCL3904	null	1	1	1	2	1	1	2	1	1	0	1
ORTHOMCL3907	null	1	1	1	2	1	1	1	1	1	1	1
ORTHOMCL3908	null	1	1	1	1	2	1	1	1	1	1	1
ORTHOMCL3910	null	2	1	1	1	1	1	1	1	1	1	1
ORTHOMCL3912	null	2	1	1	1	1	1	1	1	1	1	1
ORTHOMCL3914	null	1	1	1	1	1	1	1	1	1	1	2
ORTHOMCL3928	null	1	1	1	1	1	1	1	1	1	2	1
ORTHOMCL3929	null	1	1	1	1	1	1	1	2	1	1	1
ORTHOMCL3947	null	1	1	1	1	1	1	1	1	1	1	2
ORTHOMCL3965	null	1	1	1	1	1	1	1	1	1	2	1
ORTHOMCL3967	null	1	1	1	2	1	1	1	1	1	1	1
ORTHOMCL3968	null	1	1	1	1	1	1	1	1	1	1	2
ORTHOMCL3973	null	1	1	1	1	2	1	1	1	1	1	1
ORTHOMCL3975	null	1	1	1	1	1	1	1	1	1	1	2
ORTHOMCL3979	null	2	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4012	null	1	1	2	1	1	1	1	1	1	1	1
ORTHOMCL4013	null	1	1	1	1	2	1	1	1	1	1	1
ORTHOMCL4015	null	1	1	1	1	1	1	1	1	1	1	2
ORTHOMCL4016	null	2	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4020	null	1	1	1	1	1	1	1	1	2	1	1
ORTHOMCL4040	null	1	1	1	1	2	0	1	2	1	1	1
ORTHOMCL4049	null	1	1	1	1	2	1	1	1	1	1	1
ORTHOMCL4050	null	1	1	1	1	1	1	2	1	1	1	1
ORTHOMCL4067	null	1	1	1	1	1	2	1	1	1	1	1
ORTHOMCL4091	null	1	1	1	1	1	1	1	1	1	1	2
ORTHOMCL4117	null	1	1	1	1	1	1	1	1	2	1	1
ORTHOMCL4118	null	1	1	1	1	1	1	2	1	1	1	1
ORTHOMCL4130	null	1	1	1	1	1	1	2	1	1	1	1
ORTHOMCL4142	null	1	1	1	1	1	1	1	1	1	1	2
ORTHOMCL4156	null	1	1	1	1	1	1	2	1	1	1	1
ORTHOMCL4164	null	1	1	1	1	1	1	2	1	1	1	1
ORTHOMCL4174	null	1	1	1	1	1	2	1	1	1	1	1
ORTHOMCL4179	null	1	1	1	1	1	1	2	1	1	1	1
ORTHOMCL4182	null	1	1	1	1	1	1	2	1	1	1	1
ORTHOMCL4185	null	1	1	1	2	1	1	1	1	1	1	1
ORTHOMCL4188	null	1	1	1	1	1	1	1	1	1	1	2
ORTHOMCL4189	null	1	1	1	1	1	1	1	1	1	1	2
ORTHOMCL4192	null	1	1	2	1	1	1	1	1	1	1	1
ORTHOMCL4194	null	1	1	1	2	1	1	1	1	1	1	1
ORTHOMCL4198	null	1	1	1	1	1	1	2	1	1	1	1
ORTHOMCL4202	null	1	1	1	2	1	1	1	1	1	1	1
ORTHOMCL4206	null	1	1	1	1	1	1	2	1	1	1	1
ORTHOMCL4209	null	1	1	1	1	2	1	1	1	1	1	1
ORTHOMCL4212	null	1	1	1	1	1	1	2	1	1	1	1
ORTHOMCL4221	null	1	2	0	1	1	1	1	1	1	1	2
ORTHOMCL4236	null	1	1	1	1	1	2	1	1	1	1	1
ORTHOMCL4240	null	1	1	1	1	2	1	1	1	1	1	1
ORTHOMCL4242	null	1	1	1	1	2	1	1	1	1	1	1
ORTHOMCL4243	null	1	1	1	1	1	1	1	1	1	1	2
ORTHOMCL4249	null	1	1	1	1	2	1	1	1	1	1	1
ORTHOMCL4256	null	1	1	1	1	2	1	1	1	1	1	1
ORTHOMCL4279	null	1	1	1	2	1	1	1	1	1	1	1
ORTHOMCL4281	null	1	1	1	1	1	1	1	1	1	1	2
ORTHOMCL4294	null	1	1	1	1	1	2	1	1	1	1	1
ORTHOMCL4314	null	1	1	1	1	2	1	1	1	1	1	1
ORTHOMCL4316	null	1	1	1	1	2	1	1	1	1	1	1
ORTHOMCL4317	null	1	1	1	1	1	1	2	1	1	1	1
ORTHOMCL4331	null	1	1	1	1	2	1	1	1	1	1	1
ORTHOMCL4338	null	1	1	1	1	1	1	1	1	1	1	2
ORTHOMCL4344	null	1	1	1	1	1	1	2	1	1	1	1
ORTHOMCL4345	null	1	1	1	1	2	1	1	1	1	1	1
ORTHOMCL4349	null	1	1	2	1	1	1	1	1	1	1	1
ORTHOMCL4353	null	1	1	1	1	2	1	1	1	1	1	1
ORTHOMCL4355	null	1	1	1	1	1	1	1	2	1	1	1
ORTHOMCL4362	null	1	1	1	1	1	1	1	1	1	1	2
ORTHOMCL4366	null	1	1	1	1	1	2	1	1	1	1	1
ORTHOMCL4380	null	1	1	1	1	2	1	1	1	1	1	1
ORTHOMCL4382	null	1	1	2	1	1	1	1	1	1	1	1
ORTHOMCL4387	null	1	1	1	1	1	2	1	1	1	1	1
ORTHOMCL4393	null	1	1	1	1	2	1	1	1	1	1	1
ORTHOMCL4396	null	1	1	1	1	2	1	1	1	1	1	1
ORTHOMCL4424	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4437	null	1	1	1	2	1	1	1	1	1	1	0
ORTHOMCL4442	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4453	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4455	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4456	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4459	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4461	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4479	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4495	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4504	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4505	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4521	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4528	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4529	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4530	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4558	null	1	1	1	1	0	1	1	1	1	1	2
ORTHOMCL4565	null	2	1	1	1	1	1	1	1	0	1	1
ORTHOMCL4569	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4581	null	2	1	1	1	1	1	1	1	1	0	1
ORTHOMCL4585	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4588	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4590	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4606	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4615	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4622	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4630	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4634	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4635	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4643	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4649	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4656	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4689	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4692	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4707	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4710	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4711	null	1	1	1	0	2	1	1	1	1	1	1
ORTHOMCL4718	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4725	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4729	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4736	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4743	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4754	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4761	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4763	null	1	1	1	1	0	1	1	1	2	1	1
ORTHOMCL4764	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4765	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4769	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4773	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4777	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4785	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4790	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4798	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4830	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4837	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4843	null	1	1	1	1	2	1	1	1	1	0	1
ORTHOMCL4861	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4862	null	1	1	1	1	1	1	1	0	1	1	2
ORTHOMCL4872	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4873	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4891	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4893	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4897	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4906	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4919	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4924	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4925	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4927	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4930	null	1	1	1	1	1	1	1	2	0	1	1
ORTHOMCL4949	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4954	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4967	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4972	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4996	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL4998	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5006	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5019	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5031	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5034	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5038	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5046	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5052	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5057	null	1	1	2	1	1	1	1	1	0	1	1
ORTHOMCL5063	null	1	1	1	1	1	1	2	1	0	1	1
ORTHOMCL5074	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5080	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5081	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5082	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5084	null	1	1	1	1	0	1	2	1	1	1	1
ORTHOMCL5089	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5090	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5092	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5097	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5100	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5108	null	2	1	1	1	0	1	1	1	1	1	1
ORTHOMCL5116	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5121	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5122	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5127	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5132	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5148	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5162	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5167	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5174	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5177	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5179	null	2	1	1	1	1	1	1	1	1	0	1
ORTHOMCL5180	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5181	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5188	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5190	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5192	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5193	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5197	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5201	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5209	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5210	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5228	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5236	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5242	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5244	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5251	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5259	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5260	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5280	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5285	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5287	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5289	null	1	1	2	2	1	1	1	0	0	1	1
ORTHOMCL5293	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5308	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5316	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5323	null	1	1	1	1	1	1	2	0	1	1	1
ORTHOMCL5330	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5338	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5339	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5349	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5358	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5363	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5365	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5381	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5394	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5396	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5397	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5405	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5409	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5424	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5426	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5435	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5452	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5469	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5479	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5493	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5501	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5502	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5520	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5523	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5534	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5545	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5556	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5557	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5568	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5571	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5583	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5590	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5614	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5622	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5632	null	1	1	1	1	0	1	2	1	1	1	1
ORTHOMCL5634	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5637	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5641	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5652	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5653	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5662	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5663	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5664	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5673	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5675	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5681	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5687	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5690	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5696	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5698	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5727	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5759	null	1	1	0	1	1	1	2	1	1	1	1
ORTHOMCL5771	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5776	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5785	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5787	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5809	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5815	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5822	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5835	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5846	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5851	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5852	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5853	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5863	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5872	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5877	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5879	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5881	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5890	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5893	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5898	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5929	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5932	null	2	1	1	1	1	1	1	1	1	0	1
ORTHOMCL5938	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5960	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5982	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5993	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5998	null	1	1	1	1	1	1	1	1	1	1	1
