Family.ID	Desc	Aflo	Amel	Bimp	Bter	Ccal	Dnov	Emex	Hlab	Lalb	Mqua	Mrot
ORTHOMCL6709	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6710	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6711	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6712	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6713	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6714	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6715	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6716	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6717	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6720	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6721	null	1	1	1	1	0	2	1	1	1	1	1
ORTHOMCL6722	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6723	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6724	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6725	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6726	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6729	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6730	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6732	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6734	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6735	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6736	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6737	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6738	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6740	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6741	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6742	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6743	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6745	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6746	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6747	null	1	1	1	1	2	1	1	1	0	1	1
ORTHOMCL6748	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6749	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6750	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6751	null	2	1	1	1	0	1	1	1	1	1	1
ORTHOMCL6752	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6753	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6754	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6755	null	1	1	1	1	2	1	1	1	0	1	1
ORTHOMCL6756	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6758	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6759	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6760	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6761	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6762	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6763	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6764	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6765	null	1	1	1	1	1	0	1	1	1	1	2
ORTHOMCL6766	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6767	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6768	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6769	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6770	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6771	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6773	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6774	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6775	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6776	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6777	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6779	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6780	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6781	null	1	1	1	1	1	0	1	1	1	1	2
ORTHOMCL6782	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6783	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6784	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6785	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6786	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6787	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6788	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6789	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6790	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6792	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6795	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6796	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6798	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6800	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6802	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6803	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6806	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6807	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6808	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6809	null	1	1	1	1	2	1	1	1	0	1	1
ORTHOMCL6811	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6812	null	1	1	1	1	1	1	1	2	1	0	1
ORTHOMCL6813	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6814	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6816	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6817	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6818	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6820	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6821	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6823	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6824	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6825	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6826	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6828	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6831	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6832	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6833	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6834	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6835	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6836	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6837	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6838	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6839	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6840	null	1	1	2	1	1	1	1	1	1	1	0
ORTHOMCL6841	null	1	2	2	3	1	0	1	0	0	0	1
ORTHOMCL6842	null	1	1	1	1	0	1	1	1	1	1	2
ORTHOMCL6843	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6844	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6845	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6846	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6847	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6848	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6849	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6850	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6851	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6853	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6854	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6855	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6857	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6859	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6860	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6861	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6862	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6863	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6864	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6865	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6866	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6867	null	1	1	2	1	1	1	1	1	0	1	1
ORTHOMCL6868	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6870	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6871	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6872	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6873	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6874	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6875	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6876	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6877	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6878	null	1	1	2	1	1	1	0	1	0	1	2
ORTHOMCL6879	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6880	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6881	null	1	1	1	1	1	1	1	2	0	1	1
ORTHOMCL6882	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6883	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6884	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6885	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6886	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6887	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6888	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6889	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6890	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6894	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6895	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6896	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6898	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6899	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6902	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6903	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6904	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6905	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6906	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6907	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6908	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6909	null	1	1	1	1	1	1	2	1	0	1	1
ORTHOMCL6911	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6913	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6914	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6917	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6920	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6921	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6922	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6923	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6924	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6925	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6926	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6928	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6931	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6932	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6933	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6934	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6935	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6936	null	1	1	1	1	0	1	1	1	1	1	2
ORTHOMCL6937	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6939	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6940	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6941	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6942	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6943	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6944	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6945	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6946	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6947	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6949	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6950	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6951	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6952	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6953	null	1	1	1	1	0	1	1	1	1	1	2
ORTHOMCL6954	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6955	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6956	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6957	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6958	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6959	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6960	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6962	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6963	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6964	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6965	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6966	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6967	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6969	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6970	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6971	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6973	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6974	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6975	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6976	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6977	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6981	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6982	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6983	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6984	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6985	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6986	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6987	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6989	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6990	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6991	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6994	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6995	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6996	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6999	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7000	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7002	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7003	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7004	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7006	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7007	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7008	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7009	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7010	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7011	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7013	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7014	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7015	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7016	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7017	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7018	null	1	1	2	1	1	1	1	1	0	1	1
ORTHOMCL7020	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7023	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7024	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7025	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7026	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7027	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7028	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7030	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7031	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7032	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7034	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7036	null	1	1	1	2	0	1	1	1	1	1	1
ORTHOMCL7037	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7038	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7039	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7040	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7041	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7042	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7044	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7045	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7046	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7047	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7048	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7050	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7051	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7052	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7053	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7054	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7055	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7057	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7058	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7059	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7060	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7061	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7064	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7065	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7066	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7067	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7069	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7070	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7071	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7073	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7074	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7075	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7076	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7077	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7078	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7079	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7080	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7081	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7082	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7083	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7084	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7086	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7087	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7088	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7089	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7090	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7091	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7093	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7094	null	1	1	1	1	0	1	1	1	1	1	2
ORTHOMCL7095	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7096	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7098	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7099	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7101	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7102	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7103	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7104	null	1	1	1	1	1	2	0	2	1	0	1
ORTHOMCL7105	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7107	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7108	null	1	1	1	1	1	1	1	1	0	1	2
ORTHOMCL7109	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7110	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7111	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7112	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7113	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7114	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7115	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7116	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7117	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7119	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7120	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7121	null	1	1	1	1	2	1	1	1	1	1	0
ORTHOMCL7122	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7123	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7124	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7126	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7127	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7128	null	1	1	1	1	1	1	1	1	1	0	2
ORTHOMCL7132	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7133	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7135	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7137	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7138	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7139	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7140	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7141	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7142	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7143	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7144	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7146	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7147	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7148	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7149	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7150	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7151	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7152	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7153	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7154	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7155	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7156	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7158	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7159	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7160	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7161	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7162	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7164	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7165	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7166	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7167	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7168	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7169	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7170	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7171	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7173	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7174	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7175	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7176	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7177	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7178	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7180	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7181	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7182	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7183	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7184	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7185	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7188	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7190	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7191	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7192	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7193	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7194	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7196	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7197	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7198	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7199	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7200	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7201	null	1	1	1	1	1	1	1	1	1	1	1
